country,week,cumulative_cases,cumulative_deaths,population,std_cum_cases,std_cum_deaths,lethality,lethality_Q5
British Virgin Islands,24,66,1,30237.0,0.002182756225816053,3.307206402751596e-05,0.015151515151515152,L2
British Virgin Islands,25,71,1,30237.0,0.002348116545953633,3.307206402751596e-05,0.014084507042253521,L2
British Virgin Islands,26,71,1,30237.0,0.002348116545953633,3.307206402751596e-05,0.014084507042253521,L2
British Virgin Islands,27,71,1,30237.0,0.002348116545953633,3.307206402751596e-05,0.014084507042253521,L2
British Virgin Islands,28,71,1,30237.0,0.002348116545953633,3.307206402751596e-05,0.014084507042253521,L2
British Virgin Islands,29,71,1,30237.0,0.002348116545953633,3.307206402751596e-05,0.014084507042253521,L2
British Virgin Islands,30,72,1,30237.0,0.0023811886099811487,3.307206402751596e-05,0.013888888888888888,L2
British Virgin Islands,31,72,1,30237.0,0.0023811886099811487,3.307206402751596e-05,0.013888888888888888,L2
British Virgin Islands,32,72,1,30237.0,0.0023811886099811487,3.307206402751596e-05,0.013888888888888888,L2
British Virgin Islands,33,72,1,30237.0,0.0023811886099811487,3.307206402751596e-05,0.013888888888888888,L2
British Virgin Islands,34,72,1,30237.0,0.0023811886099811487,3.307206402751596e-05,0.013888888888888888,L2
British Virgin Islands,35,73,1,30237.0,0.002414260674008665,3.307206402751596e-05,0.0136986301369863,L2
British Virgin Islands,36,73,1,30237.0,0.002414260674008665,3.307206402751596e-05,0.0136986301369863,L2
British Virgin Islands,37,80,1,30237.0,0.0026457651222012765,3.307206402751596e-05,0.0125,L2
British Virgin Islands,38,86,1,30237.0,0.002844197506366372,3.307206402751596e-05,0.011627906976744186,L2
British Virgin Islands,39,93,1,30237.0,0.003075701954558984,3.307206402751596e-05,0.010752688172043012,L2
British Virgin Islands,40,97,1,30237.0,0.0032079902106690477,3.307206402751596e-05,0.010309278350515464,L2
British Virgin Islands,41,97,1,30237.0,0.0032079902106690477,3.307206402751596e-05,0.010309278350515464,L2
British Virgin Islands,42,121,1,30237.0,0.004001719747329431,3.307206402751596e-05,0.008264462809917356,L2
British Virgin Islands,43,137,1,30237.0,0.004530872771769686,3.307206402751596e-05,0.0072992700729927005,L2
British Virgin Islands,44,141,1,30237.0,0.00466316102787975,3.307206402751596e-05,0.0070921985815602835,L2
British Virgin Islands,45,141,1,30237.0,0.00466316102787975,3.307206402751596e-05,0.0070921985815602835,L2
British Virgin Islands,46,153,1,30237.0,0.005060025796209942,3.307206402751596e-05,0.006535947712418301,L2
British Virgin Islands,47,153,1,30237.0,0.005060025796209942,3.307206402751596e-05,0.006535947712418301,L2
British Virgin Islands,48,153,1,30237.0,0.005060025796209942,3.307206402751596e-05,0.006535947712418301,L2
British Virgin Islands,49,153,1,30237.0,0.005060025796209942,3.307206402751596e-05,0.006535947712418301,L2
British Virgin Islands,50,154,1,30237.0,0.005093097860237457,3.307206402751596e-05,0.006493506493506494,L2
British Virgin Islands,51,154,1,30237.0,0.005093097860237457,3.307206402751596e-05,0.006493506493506494,L2
British Virgin Islands,52,154,1,30237.0,0.005093097860237457,3.307206402751596e-05,0.006493506493506494,L2
British Virgin Islands,53,154,1,30237.0,0.005093097860237457,3.307206402751596e-05,0.006493506493506494,L2
British Virgin Islands,54,178,1,30237.0,0.00588682739689784,3.307206402751596e-05,0.0056179775280898875,L2
British Virgin Islands,55,187,1,30237.0,0.006184475973145484,3.307206402751596e-05,0.0053475935828877,L2
British Virgin Islands,56,194,1,30237.0,0.0064159804213380954,3.307206402751596e-05,0.005154639175257732,L2
British Virgin Islands,57,216,1,30237.0,0.007143565829943447,3.307206402751596e-05,0.004629629629629629,L2
British Virgin Islands,58,219,1,30237.0,0.0072427820220259944,3.307206402751596e-05,0.0045662100456621,L2
British Virgin Islands,59,248,1,30237.0,0.008201871878823958,3.307206402751596e-05,0.004032258064516129,L1
British Virgin Islands,60,248,1,30237.0,0.008201871878823958,3.307206402751596e-05,0.004032258064516129,L1
British Virgin Islands,61,248,1,30237.0,0.008201871878823958,3.307206402751596e-05,0.004032258064516129,L1
British Virgin Islands,62,248,1,30237.0,0.008201871878823958,3.307206402751596e-05,0.004032258064516129,L1
British Virgin Islands,63,248,1,30237.0,0.008201871878823958,3.307206402751596e-05,0.004032258064516129,L1
British Virgin Islands,64,298,1,30237.0,0.009855475080199756,3.307206402751596e-05,0.003355704697986577,L1
British Virgin Islands,65,298,1,30237.0,0.009855475080199756,3.307206402751596e-05,0.003355704697986577,L1
British Virgin Islands,66,392,1,30237.0,0.012964249098786256,3.307206402751596e-05,0.002551020408163265,L1
British Virgin Islands,67,1147,3,30237.0,0.0379336574395608,9.921619208254787e-05,0.0026155187445510027,L1
Canada,1,1,0,37742157.0,2.649557098710601e-08,0.0,0.0,L1
Canada,2,4,0,37742157.0,1.0598228394842404e-07,0.0,0.0,L1
Canada,3,7,0,37742157.0,1.8546899690974207e-07,0.0,0.0,L1
Canada,4,8,0,37742157.0,2.119645678968481e-07,0.0,0.0,L1
Canada,5,9,0,37742157.0,2.384601388839541e-07,0.0,0.0,L1
Canada,6,24,0,37742157.0,6.358937036905442e-07,0.0,0.0,L1
Canada,7,62,0,37742157.0,1.6427254012005726e-06,0.0,0.0,L1
Canada,8,304,1,37742157.0,8.054653580080227e-06,2.649557098710601e-08,0.003289473684210526,L1
Canada,9,1430,20,37742157.0,3.7888666511561593e-05,5.299114197421202e-07,0.013986013986013986,L2
Canada,10,6255,61,37742157.0,0.0001657297965243481,1.6162298302134666e-06,0.009752198241406874,L2
Canada,11,15496,280,37742157.0,0.0004105753680161947,7.418759876389683e-06,0.018069179143004648,L3
Canada,12,24365,717,37742157.0,0.0006455645871008379,1.8997324397755008e-05,0.029427457418428074,L4
Canada,13,34777,1580,37742157.0,0.0009214364722185857,4.1863002159627493e-05,0.045432325962561464,L5
Canada,14,46884,2560,37742157.0,0.0012422183501594782,6.782866172699139e-05,0.05460284958621278,L5
Canada,15,59474,3682,37742157.0,0.001575797588887143,9.755669237452433e-05,0.06190940579076571,L5
Canada,16,68848,4871,37742157.0,0.0018241670713202746,0.0001290599262781934,0.0707500580990007,L5
Canada,17,76991,5782,37742157.0,0.002039920505868279,0.00015319739144744696,0.07509968697639983,L5
Canada,18,84688,6424,37742157.0,0.0022438569157560337,0.00017020754802116902,0.07585490270168146,L5
Canada,19,90936,7295,37742157.0,0.002409401243283472,0.00019328519035093834,0.08022125450866543,L5
Canada,20,95688,7800,37742157.0,0.0025353081966141998,0.00020666545369942688,0.08151492350137948,L5
Canada,21,98776,8146,37742157.0,0.002617126519822383,0.00021583292126096555,0.08246942577144245,L5
Canada,22,101326,8430,37742157.0,0.0026846902258395033,0.00022335766342130366,0.08319681029548191,L5
Canada,23,103239,8522,37742157.0,0.0027353762531378374,0.00022579525595211743,0.08254632454789372,L5
Canada,24,105524,8684,37742157.0,0.0027959186328433746,0.0002300875384520286,0.08229407528145256,L5
Canada,25,107579,8783,37742157.0,0.0028503670312218774,0.0002327105999797521,0.08164232796363602,L5
Canada,26,110338,8852,37742157.0,0.002923468311575303,0.0002345387943778624,0.08022621399699106,L5
Canada,27,113898,8890,37742157.0,0.0030177925442894005,0.00023554562607537244,0.0780522924019737,L5
Canada,28,116870,8945,37742157.0,0.003096537381263079,0.00023700288247966326,0.0765380337126722,L5
Canada,29,119451,8981,37742157.0,0.0031649224499808,0.00023795672303519906,0.07518564097412328,L5
Canada,30,122087,9026,37742157.0,0.0032347647751028116,0.00023914902372961885,0.0739308853522488,L5
Canada,31,124896,9073,37742157.0,0.003309190834005592,0.00024039431556601283,0.07264444017422496,L5
Canada,32,127940,9117,37742157.0,0.003389843352090343,0.00024156012068944548,0.07125996560887916,L5
Canada,33,131895,9145,37742157.0,0.0034946333353443474,0.00024230199667708445,0.06933545623412563,L5
Canada,34,136659,9171,37742157.0,0.0036208582355269203,0.00024299088152274922,0.06710864267995521,L5
Canada,35,143649,9217,37742157.0,0.003806062276726791,0.0002442096777881561,0.06416334259201248,L5
Canada,36,153125,9268,37742157.0,0.004057134307400608,0.0002455609519084985,0.06052571428571429,L5
Canada,37,166156,9481,37742157.0,0.004402398092933586,0.0002512045085287521,0.057060834396591154,L5
Canada,38,178117,9585,37742157.0,0.004719311617510361,0.0002539600479114111,0.05381294317779886,L5
Canada,39,198148,9760,37742157.0,0.005250044399953082,0.0002585967728341547,0.04925611159335446,L5
Canada,40,216104,9946,37742157.0,0.005725798872597557,0.0002635249490377564,0.04602413652685744,L5
Canada,41,236841,10179,37742157.0,0.006275237528157175,0.0002696984170777521,0.04297820056493597,L5
Canada,42,264113,10522,37742157.0,0.0069978247401175295,0.0002787863979263294,0.03983900830326413,L5
Canada,43,296077,10953,37742157.0,0.007844729171149386,0.0002902059890217721,0.036993755002921534,L4
Canada,44,330503,11455,37742157.0,0.008756865697951498,0.0003035067656572993,0.03465929204878625,L4
Canada,45,370278,12032,37742157.0,0.00981072703396364,0.00031879471011685953,0.03249450412932985,L4
Canada,46,415182,12665,37742157.0,0.011000484153568647,0.0003355664065516976,0.030504694326825343,L4
Canada,47,460743,13431,37742157.0,0.012207648863312184,0.00035586201392782084,0.02915074130263509,L4
Canada,48,515314,14332,37742157.0,0.013653538667649547,0.0003797345233872033,0.027812168891200317,L4
Canada,49,552020,14964,37742157.0,0.01462608509630226,0.00039647972425105435,0.027107713488641716,L4
Canada,50,601663,15865,37742157.0,0.015941404726815163,0.00042035223371043683,0.026368581747589596,L4
Canada,51,668181,17086,37742157.0,0.01770383711773548,0.00045270332588569326,0.0255709156650668,L4
Canada,52,715072,18120,37742157.0,0.01894624093689187,0.0004800997462863609,0.025340105611742592,L4
Canada,53,753011,19238,37742157.0,0.019951456404571685,0.0005097217946499454,0.02554809956295459,L4
Canada,54,783589,20136,37742157.0,0.020761637974215413,0.0005335148173963666,0.025697144804227728,L4
Canada,55,808120,20835,37742157.0,0.021411600826100108,0.0005520352215163537,0.025782062069989606,L4
Canada,56,826924,21311,37742157.0,0.02190982354294165,0.0005646471133062161,0.025771413092376082,L4
Canada,57,849517,21723,37742157.0,0.022508437978253335,0.0005755632885529039,0.02557100093347161,L4
Canada,58,870033,22017,37742157.0,0.023052021112624804,0.000583352986423113,0.025305936671367636,L4
Canada,59,890698,22276,37742157.0,0.023599552087073348,0.0005902153393087735,0.025009599213201332,L4
Canada,60,913047,22495,37742157.0,0.02419170160306418,0.0005960178693549497,0.024637285922849535,L4
Canada,61,938719,22716,37742157.0,0.024871895901445167,0.0006018733905431001,0.024198934931539684,L3
Canada,62,971715,22900,37742157.0,0.025746143761735715,0.0006067485756047277,0.02356658073612119,L3
Canada,63,1014373,23118,37742157.0,0.026876391828903685,0.0006125246100799167,0.02279043310498209,L3
Canada,64,1071016,23356,37742157.0,0.02837718045632633,0.000618830555974848,0.02180733060944001,L3
Canada,65,1131773,23667,37742157.0,0.02998697186278993,0.000627070678551838,0.020911437187492544,L3
Canada,66,1187918,24024,37742157.0,0.031474565695861,0.0006365295973942348,0.020223618128524024,L3
Canada,67,1243242,24342,37742157.0,0.03294040666515165,0.0006449551889681344,0.019579454362063056,L3
Canada,68,1294186,24686,37742157.0,0.03429019703351878,0.000654069665387699,0.019074537972130743,L3
Canada,69,1328582,24948,37742157.0,0.03520153869319128,0.0006610115049863207,0.01877791510046049,L3
Canada,70,1361564,25265,37742157.0,0.03607541561548801,0.0006694106009892334,0.01855586663572186,L3
Canada,71,1381582,25547,37742157.0,0.036605803955507894,0.0006768823520075972,0.018491121048189684,L3
Canada,72,1394145,25761,37742157.0,0.03693866781381891,0.0006825524041988379,0.01847799188750094,L3
Canada,73,1403285,25944,37742157.0,0.037180837332641055,0.0006874010936894783,0.018488047688103273,L3
Canada,74,1409607,26087,37742157.0,0.03734834233242154,0.0006911899603406345,0.01850657665576292,L3
Canada,75,1414134,26238,37742157.0,0.03746828778228017,0.0006951907915596875,0.01855411156227062,L3
Canada,76,1417639,26368,37742157.0,0.037561154758589975,0.0006986352157880112,0.018599939758993652,L3
Canada,77,1421108,26438,37742157.0,0.03765306789434425,0.0007004899057571087,0.018603793659595188,L3
Cayman Islands,1,8,0,65720.0,0.00012172854534388314,0.0,0.0,L1
Cayman Islands,2,39,0,65720.0,0.0005934266585514303,0.0,0.0,L1
Cayman Islands,3,53,0,65720.0,0.0008064516129032258,0.0,0.0,L1
Cayman Islands,4,61,0,65720.0,0.0009281801582471089,0.0,0.0,L1
Cayman Islands,5,70,0,65720.0,0.0010651247717589774,0.0,0.0,L1
Cayman Islands,6,74,0,65720.0,0.001125989044430919,0.0,0.0,L1
Cayman Islands,7,81,0,65720.0,0.0012325015216068168,0.0,0.0,L1
Cayman Islands,8,94,0,65720.0,0.001430310407790627,0.0,0.0,L1
Cayman Islands,9,129,0,65720.0,0.001962872793670116,0.0,0.0,L1
Cayman Islands,10,141,0,65720.0,0.0021454656116859402,0.0,0.0,L1
Cayman Islands,11,164,0,65720.0,0.002495435179549604,0.0,0.0,L1
Cayman Islands,12,187,0,65720.0,0.0028454047474132686,0.0,0.0,L1
Cayman Islands,13,195,0,65720.0,0.0029671332927571517,0.0,0.0,L1
Cayman Islands,14,196,0,65720.0,0.002982349360925137,0.0,0.0,L1
Cayman Islands,15,201,0,65720.0,0.003058429701765064,0.0,0.0,L1
Cayman Islands,16,201,0,65720.0,0.003058429701765064,0.0,0.0,L1
Cayman Islands,17,203,0,65720.0,0.003088861838101035,0.0,0.0,L1
Cayman Islands,18,203,0,65720.0,0.003088861838101035,0.0,0.0,L1
Cayman Islands,19,203,0,65720.0,0.003088861838101035,0.0,0.0,L1
Cayman Islands,20,203,0,65720.0,0.003088861838101035,0.0,0.0,L1
Cayman Islands,21,203,0,65720.0,0.003088861838101035,0.0,0.0,L1
Cayman Islands,22,205,0,65720.0,0.0031192939744370055,0.0,0.0,L1
Cayman Islands,23,205,0,65720.0,0.0031192939744370055,0.0,0.0,L1
Cayman Islands,24,205,0,65720.0,0.0031192939744370055,0.0,0.0,L1
Cayman Islands,25,208,0,65720.0,0.0031649421789409615,0.0,0.0,L1
Cayman Islands,26,209,0,65720.0,0.0031801582471089472,0.0,0.0,L1
Cayman Islands,27,210,0,65720.0,0.0031953743152769326,0.0,0.0,L1
Cayman Islands,28,213,0,65720.0,0.0032410225197808886,0.0,0.0,L1
Cayman Islands,29,221,0,65720.0,0.0033627510651247717,0.0,0.0,L1
Cayman Islands,30,233,0,65720.0,0.0035453438831405965,0.0,0.0,L1
Cayman Islands,31,239,0,65720.0,0.003636640292148509,0.0,0.0,L1
Cayman Islands,32,240,0,65720.0,0.0036518563603164943,0.0,0.0,L1
Cayman Islands,33,250,0,65720.0,0.003804017041996348,0.0,0.0,L1
Cayman Islands,34,254,0,65720.0,0.00386488131466829,0.0,0.0,L1
Cayman Islands,35,261,1,65720.0,0.003971393791844188,1.5216068167985393e-05,0.0038314176245210726,L1
Cayman Islands,36,274,1,65720.0,0.004169202678027998,1.5216068167985393e-05,0.0036496350364963502,L1
Cayman Islands,37,288,1,65720.0,0.004382227632379793,1.5216068167985393e-05,0.003472222222222222,L1
Cayman Islands,38,298,1,65720.0,0.004534388314059647,1.5216068167985393e-05,0.003355704697986577,L1
Cayman Islands,39,316,1,65720.0,0.004808277541083384,1.5216068167985393e-05,0.0031645569620253164,L1
Cayman Islands,40,318,1,65720.0,0.004838709677419355,1.5216068167985393e-05,0.0031446540880503146,L1
Cayman Islands,41,347,1,65720.0,0.0052799756542909314,1.5216068167985393e-05,0.002881844380403458,L1
Cayman Islands,42,362,1,65720.0,0.005508216676810712,1.5216068167985393e-05,0.0027624309392265192,L1
Cayman Islands,43,380,1,65720.0,0.005782105903834449,1.5216068167985393e-05,0.002631578947368421,L1
Cayman Islands,44,383,1,65720.0,0.005827754108338405,1.5216068167985393e-05,0.0026109660574412533,L1
Cayman Islands,45,398,1,65720.0,0.006055995130858186,1.5216068167985393e-05,0.002512562814070352,L1
Cayman Islands,46,408,1,65720.0,0.00620815581253804,1.5216068167985393e-05,0.0024509803921568627,L1
Cayman Islands,47,416,1,65720.0,0.006329884357881923,1.5216068167985393e-05,0.002403846153846154,L1
Cayman Islands,48,431,1,65720.0,0.006558125380401704,1.5216068167985393e-05,0.002320185614849188,L1
Cayman Islands,49,447,1,65720.0,0.006801582471089471,1.5216068167985393e-05,0.0022371364653243847,L1
Cayman Islands,50,460,1,65720.0,0.00699939135727328,1.5216068167985393e-05,0.002173913043478261,L1
